Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,County,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines,Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
05/24/20,375439,PONCA CITY NURSING & REHABILITATION CENTER,1400 NORTH WAVERLY,PONCA CITY,OK,74601,5807626668,Kay,Y,Y,1.0,1.0,0.0,0.0,0.0,0.0,157.0,86.0,0.0,0.0,0.0,0.0,11.63,0.0,11.63,0.0,,,,,,,,,
05/24/20,375440,SUNSET ESTATES OF PURCELL,915 NORTH 7TH AVENUE,PURCELL,OK,73080,4055272122,McClain,Y,Y,35.0,35.0,4.0,4.0,2.0,2.0,65.0,46.0,0.0,0.0,22.0,22.0,760.87,43.48,760.87,43.48,,,,,,,,,
05/24/20,375443,CLEVELAND CARE AND REHAB CENTER,900 N DIVISION ST,CLEVELAND,OK,74020,9183583135,Pawnee,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,90.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375446,HERITAGE SKILLED NURSING AND THERAPY,201 WEST WALNUT,TECUMSEH,OK,74873,4055982167,Pottawatomie,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375448,EL RENO POST-ACUTE REHABILITATION CENTER,2100 TOWNSEND DRIVE,EL RENO,OK,73036,4052623323,Canadian,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375449,LANE NURSING & VENTILATOR CARE,400 NORTH BROADWAY,INOLA,OK,74036,9185438800,Rogers,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375451,PLEASANT VALLEY HEALTH CARE CENTER,1120 ILLINOIS STREET,MUSKOGEE,OK,74403,9186825391,Muskogee,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,101.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375452,SOUTH PARK EAST,225 SOUTHWEST 35TH STREET,OKLAHOMA CITY,OK,73109,4056317444,Oklahoma,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375454,"TRINITY WOODS, INC.",4134 EAST 31ST STREET,TULSA,OK,74135,9187432565,Tulsa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,82.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375457,BETTY ANN NURSING CENTER,1400 SOUTH MAIN STREET,GROVE,OK,74344,9187862275,Delaware,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,58.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375458,THE LIVING CENTER,1409 NORTH 17TH STREET,ENID,OK,73701,5802341411,Garfield,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375459,KENWOOD MANOR,502 WEST PINE,ENID,OK,73701,5802332722,Garfield,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375460,"MONTEREAU, INC",6800 SOUTH GRANITE AVENUE,TULSA,OK,74136,9184915250,Tulsa,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,74.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375461,"IGNITE MEDICAL RESORT NORMAN, LLC",1050 RAMBLING OAKS DRIVE,NORMAN,OK,73072,4052922273,Cleveland,Y,Y,21.0,21.0,3.0,3.0,5.0,5.0,52.0,34.0,0.0,0.0,14.0,14.0,617.65,147.06,617.65,147.06,,,,,,,,,
05/24/20,375462,"FOUNTAIN VIEW MANOR, INC",107 EAST BARCLAY,HENRYETTA,OK,74437,9186527021,Okmulgee,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,119.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375463,PAULS VALLEY CARE CENTER,1413 SOUTH CHICKASAW STREET,PAULS VALLEY,OK,73075,4052386411,Garvin,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
05/24/20,375464,ADA CARE CENTER,931 NORTH COUNTRY CLUB ROAD,ADA,OK,74820,5803323631,Pontotoc,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,68.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375465,COLONIAL MANOR NURSING HOME,1815 EAST SKELLY DRIVE,TULSA,OK,74105,9187437838,Tulsa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,120.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375466,DRUMRIGHT NURSING HOME,PINE & BRISTOW,DRUMRIGHT,OK,74030,9183523249,Creek,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,133.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375467,FAIRFAX BEHAVIORAL HEALTH & MEMORY CARE COMMUNITY,282 COUNTY ROAD 6300,FAIRFAX,OK,74637,9186423234,Osage,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,60.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375468,OKLAHOMA MEMORY CARE INSTITUTE,3333 EAST 28TH STREET,TULSA,OK,74114,9182030606,Tulsa,Y,Y,0.0,0.0,16.0,16.0,0.0,0.0,56.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375469,SOUTHERN POINTE LIVING CENTER,101 SHERRARD DRIVE,COLBERT,OK,74733,5802964500,Bryan,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,95.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375470,CHANDLER THERAPY & LIVING CENTER LLC,601 WEST 1ST STREET,CHANDLER,OK,74834,4052581131,Lincoln,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,76.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375471,LINWOOD VILLAGE NURSING & RETIREMENT APTS,530 SOUTH LINWOOD AVENUE,CUSHING,OK,74023,9182252220,Payne,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,67.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375472,THE WOLFE LIVING CENTER AT SUMMIT RIDGE,18501 NORTHEAST 63RD STREET,HARRAH,OK,73045,4054541400,Oklahoma,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375473,EPWORTH VILLA HEALTH SERVICES,14901 NORTH PENN AVENUE,OKLAHOMA CITY,OK,73134,4057521200,Oklahoma,Y,Y,6.0,6.0,1.0,1.0,1.0,1.0,88.0,49.0,0.0,0.0,3.0,3.0,122.45,20.41,122.45,20.41,,,,,,,,,
05/24/20,375474,"OSAGE NURSING HOME, LLC",822 WEST OSAGE,NOWATA,OK,74048,9182732012,Nowata,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375476,COVENANT LIVING AT INVERNESS,3800 WEST 71ST STREET SOUTH,TULSA,OK,74132,9184819988,Creek,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,44.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375477,ANADARKO NURSING & REHAB,300 WEST WASHINGTON,ANADARKO,OK,73005,4052473346,Caddo,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,92.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375478,"SUMMERS HEALTHCARE, LLC",119 NORTH 6TH STREET,OKEENE,OK,73763,5808224441,Blaine,Y,Y,0.0,0.0,5.0,5.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375479,ELK CITY NURSING AND REHABILITATION CENTER,301 NORTH GARRETT,ELK CITY,OK,73644,5802252811,Beckham,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,118.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375482,BARNSDALL NURSING HOME,411 S 4TH STREET,BARNSDALL,OK,74002,9188472572,Osage,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375483,EDMOND HEALTH CARE CENTER,39 EAST 33RD STREET,EDMOND,OK,73013,4059423884,Oklahoma,Y,Y,0.0,0.0,6.0,6.0,0.0,0.0,90.0,81.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375485,HENNESSEY NURSING & REHAB,705 EAST 3RD STREET,HENNESSEY,OK,73742,4058534390,Kingfisher,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375486,HIGHLAND PARK HEALTH CARE,1307 R D MILLER DRIVE,OKMULGEE,OK,74447,9187565611,Okmulgee,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,114.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375487,MCALESTER NURSING & REHAB,615 E MORRIS AVE,MCALESTER,OK,74501,9184264010,Pittsburg,Y,Y,6.0,6.0,1.0,1.0,1.0,1.0,63.0,41.0,0.0,0.0,2.0,2.0,146.34,24.39,146.34,24.39,,,,,,,,,
05/24/20,375488,THE COMMONS,301 SOUTH OAKWOOD ROAD,ENID,OK,73706,5802376164,Garfield,Y,Y,1.0,1.0,0.0,0.0,0.0,0.0,138.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,,,,,,,,,
05/24/20,375489,THE COTTAGE EXTENDED CARE,7707 SOUTH MEMORIAL DRIVE,TULSA,OK,74133,9182508572,Tulsa,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375490,MARLOW NURSING & REHAB,702 SOUTH 9TH,MARLOW,OK,73055,5806585468,Stephens,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,69.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375491,BROADWAY LIVING CENTER,301 BROADWAY,LEXINGTON,OK,73051,4055276519,Cleveland,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375492,HOMESTEAD OF HUGO,1001 HERITAGE WAY,HUGO,OK,74743,5803267771,Choctaw,Y,Y,0.0,0.0,6.0,6.0,0.0,0.0,124.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375493,HEARTSWORTH CENTER FOR NURSING & REHABILITATION,1200 WEST CANADIAN AVENUE,VINITA,OK,74301,9182568768,Craig,Y,Y,2.0,2.0,0.0,0.0,0.0,0.0,144.0,70.0,0.0,0.0,1.0,1.0,28.57,0.0,28.57,0.0,,,,,,,,,
05/24/20,375494,WOODLANDS SKILLED NURSING AND THERAPY,1701 EAST 6TH STREET,OKMULGEE,OK,74447,9187561967,Okmulgee,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,114.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375495,COUNTRY CLUB CARE NURSING AND REHABILITATION,1904 NORTH HIGHWAY 81,DUNCAN,OK,73533,5802554600,Stephens,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,114.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375496,MAPLE LAWN NURSING AND REHABILITATION,800 ARAPAHO AVENUE,HYDRO,OK,73048,4056632455,Blaine,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,60.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375497,"HASKELL COUNTY NURSING CENTER, INC",1402 NORTHWEST 7TH STREET,STIGLER,OK,74462,9189673381,Haskell,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,80.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375498,BRADFORD VILLAGE HEALTHCARE CENTER,906 NORTH BLVD,EDMOND,OK,73034,4053410810,Oklahoma,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,122.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375499,EMERALD CARE CENTER CLAREMORE,2800 NORTH HICKORY STREET,CLAREMORE,OK,74017,9183414365,Rogers,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,129.0,106.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375501,FORREST MANOR NURSING CENTER,1410 NORTH CHOCTAW,DEWEY,OK,74029,9185343355,Washington,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,116.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375502,HERITAGE MANOR,3804 NORTH BARR,OKLAHOMA CITY,OK,73122,4057897103,Oklahoma,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375504,NORTH COUNTY CENTER FOR NURSING AND REHABILITATION,2300 WEST BROADWAY,COLLINSVILLE,OK,74021,9183712545,Tulsa,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,65.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375505,MAGNOLIA CREEK SKILLED NURSING AND THERAPY,2610 CEDAR CREEK DRIVE,ALTUS,OK,73521,5804801800,Jackson,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,156.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375506,QUINTON MANOR,1209 WEST MAIN,QUINTON,OK,74561,9184692600,Pittsburg,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375508,THE REGENCY SKILLED NURSING AND THERAPY,1610 NORTH BRYAN AVENUE,SHAWNEE,OK,74804,4052759004,Pottawatomie,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,110.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375510,LAWTON POST ACUTE & REHAB,1700 NORTHWEST FORT SILL BLVD,LAWTON,OK,73507,5803551616,Comanche,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,86.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375511,HERITAGE PARK,6912 NORTHWEST 23RD STREET,BETHANY,OK,73008,4057897208,Oklahoma,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375512,MITCHELL CARE & REHAB CENTER,315 WEST ELECTRIC AVENUE,MCALESTER,OK,74501,9184234661,Pittsburg,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375513,THE GOLDEN RULE HOME,38801 HARDESTY ROAD,SHAWNEE,OK,74801,4052737106,Pottawatomie,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,83.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375514,"LEXINGTON NURSING HOME, INC.",632 SOUTHEAST 3RD STREET,LEXINGTON,OK,73051,4055276531,Cleveland,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,70.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375515,MAPLE HEALTHCARE AND REHAB,12 EAST CONNER,FAIRLAND,OK,74343,9186763685,Ottawa,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375518,THE HEALTH CENTER AT CONCORDIA,7707 WEST BRITTON ROAD,OKLAHOMA CITY,OK,73132,4057207200,Oklahoma,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375519,CALERA MANOR,1061 NORTH ACCESS ROAD,CALERA,OK,74730,5804345727,Bryan,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,82.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375520,NORTHWEST NURSING CENTER,2801 NORTHWEST 61ST STREET,OKLAHOMA CITY,OK,73112,4058426601,Oklahoma,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,100.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375521,ASCENSION LIVING VIA CHRISTI VILLAGE PONCA CITY,1601 ACADEMY ROAD,PONCA CITY,OK,74604,5807620927,Kay,Y,Y,0.0,0.0,19.0,19.0,0.0,0.0,68.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375524,BEADLES NURSING HOME,916 NOBLE,ALVA,OK,73717,5803271274,Woods,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,74.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375525,FRANCISCAN VILLA,17110 EAST 51ST STREET,BROKEN ARROW,OK,74012,9183551596,Tulsa,Y,Y,27.0,27.0,19.0,19.0,8.0,8.0,110.0,59.0,0.0,0.0,31.0,31.0,457.63,135.59,457.63,135.59,,,,,,,,,
05/24/20,375526,DR W F & MADA DUNAWAY MANOR,1401 NORTH LELIA,GUYMON,OK,73942,5803383186,Texas,Y,Y,2.0,2.0,2.0,2.0,1.0,1.0,77.0,45.0,0.0,0.0,2.0,2.0,44.44,22.22,44.44,22.22,,,,,,,,,
05/24/20,375527,GARLAND ROAD NURSING & REHAB CENTER,1404 NORTH GARLAND ROAD,ENID,OK,73703,5802342526,Garfield,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,118.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375528,SENIOR SUITES HEALTHCARE,3501 W WASHINGTON STREET,BROKEN ARROW,OK,74012,9182505405,Tulsa,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375529,EASTWOOD MANOR,6TH AND HIGHWAY 69,COMMERCE,OK,74339,9186754455,Ottawa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,80.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375530,CORN HERITAGE VILLAGE AND REHAB OF WEATHERFORD,801 NORTH WASHINGTON,WEATHERFORD,OK,73096,5807723993,Custer,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,81.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375531,UNIVERSITY VILLAGE RETIREMENT COMMUNITY,8555 SOUTH LEWIS AVENUE,TULSA,OK,74137,9182992661,Tulsa,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375532,HENSLEY NURSING & REHAB,"HIGHWAY 152, BOX 465",SAYRE,OK,73662,5809282494,Beckham,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375534,SIENNA EXTENDED CARE & REHAB,9221 HARMONY DRIVE,MIDWEST CITY,OK,73130,4058690700,Oklahoma,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,100.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375535,LATIMER NURSING HOME,103 SOUTHWEST 9TH STREET,WILBURTON,OK,74578,9184652255,Latimer,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,48.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375536,TUSCANY VILLAGE NURSING CENTER,2333 TUSCANY BLVD,OKLAHOMA CITY,OK,73120,4052860835,Oklahoma,Y,Y,7.0,7.0,1.0,1.0,1.0,1.0,137.0,114.0,0.0,0.0,5.0,5.0,61.4,8.77,61.4,8.77,,,,,,,,,
05/24/20,375539,RANCH TERRACE NURSING HOME,1310 EAST CLEVELAND,SAPULPA,OK,74066,9182242578,Creek,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,85.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375540,MONTEVISTA REHABILITATION AND SKILLED CARE,7604 QUANAH PARKER TRAILWAY,LAWTON,OK,73505,5805362866,Comanche,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,105.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375541,"CHICKASHA NURSING CENTER, INC",2701 SOUTH 9TH STREET,CHICKASHA,OK,73018,4052243593,Grady,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375542,ATOKA MANOR,1526 SOUTH VIRGINIA STREET,ATOKA,OK,74525,5808892500,Atoka,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,68.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375543,MOORELAND HERITAGE MANOR,402 SOUTHEAST 6TH STREET,MOORELAND,OK,73852,5809945570,Woodward,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375544,WHISPERING OAKS,111 13TH AVENUE NORTHWEST,ARDMORE,OK,73401,5802234803,Carter,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375545,TOWN OF VICI NURSING HOME,619 SPECK,VICI,OK,73859,5809954216,Dewey,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,73.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375546,THE VILLAGES AT SOUTHERN HILLS,5721 S LEWIS AVE,TULSA,OK,74105,9184476447,Tulsa,Y,Y,0.0,0.0,3.0,3.0,3.0,3.0,110.0,85.0,0.0,0.0,0.0,0.0,0.0,35.29,0.0,35.29,,,,,,,,,
05/24/20,375547,ZARROW POINTE,2025 EAST 71ST STREET,TULSA,OK,74136,9184968333,Tulsa,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375548,AYERS NURSING HOME,801 B STREET,SNYDER,OK,73566,5805692258,Kiowa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,97.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375549,IGNITE MEDICAL RESORT ADAMS PARC,6006 SE ADAMS BLVD,BARTLESVILLE,OK,74006,9183310550,Washington,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375550,SHARE MEDICAL CENTER,730 SHARE DRIVE,ALVA,OK,73717,5803272800,Woods,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,80.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375551,MEDICAL PARK WEST REHABILITATION & SKILLED CARE,3110 HEALTHPLEX DRIVE,NORMAN,OK,73072,4053212188,Cleveland,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,104.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375553,MEMORY CARE CENTER AT EMERALD,2700 NORTH HICKORY STREET,CLAREMORE,OK,74017,9182834949,Rogers,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375554,SAINT SIMEONS EPISCOPAL HOME,3701 MARTIN LUTHER KING JR BLVD,TULSA,OK,74106,9184253583,Tulsa,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,94.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375555,WILLOW HAVEN NURSING HOME,1301 NORTH 5TH STREET,TONKAWA,OK,74653,5806282529,Kay,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,49.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375556,SHERWOOD MANOR NURSING HOME,2416 WEST 51STSOUTH,TULSA,OK,74107,9184464284,Tulsa,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,375557,BOYCE MANOR NURSING HOME,1600 EAST HIGHWAY,HOLDENVILLE,OK,74848,4053795443,Hughes,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,155.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,375558,THE HIGHLANDS AT OWASSO,10098 N 123 E AVE,OWASSO,OK,74055,9189284800,Tulsa,N,,,,,,,,,,,,,,,,,,,,,,,,,,
